document,proches
college_maths_college.txt,lycee_sante-social_2.txt*0.083260216%lycee_creation-culture-design_2.txt*0.06483288%lycee_svt_lycee.txt*0.04962956%college_technologie_college.txt*0.04872753%lycee_svt_2.txt*0.0449011%lycee_langues_2.txt*0.043734062%lycee_francais_2-1.txt*0.042227343%college_eps_college.txt*0.041977737%lycee_maths_2.txt*0.04118317%college_arts_college.txt*0.041036196%college_svt_college.txt*0.038307168%lycee_langues_1-T.txt*0.035510723%lycee_arts_TL.txt*0.03408566%lycee_maths_1S.txt*0.032737937%lycee_svt_Tspe.txt*0.031871825%lycee_sciences-laboratoire_2.txt*0.03020186%lycee_ecjs_1.txt*0.0280347%lycee_methodes-pratiques-scientifiques_2.txt*0.027446467%lycee_maths_1ES-L.txt*0.027244361%college_histoire-geo_intro.txt*0.026421255%college_histoire-geo_4.txt*0.025616089%lycee_physique-chimie_2.txt*0.025535079%lycee_sciences_lycee.txt*0.024497982%lycee_informatique_TS.txt*0.023950314%lycee_litterature_2.txt*0.023157569%lycee_maths_TS.txt*0.023073863%lycee_ecjs_2.txt*0.022962559%lycee_ses_1ses.txt*0.022313524%lycee_litterature_TL.txt*0.021720534%lycee_creation-innovation-technologiques_2.txt*0.019889897%lycee_sciences_1ES-L.txt*0.01909314%lycee_eps_lycee.txt*0.018916558%lycee_litterature-etrangere_TL.txt*0.018219812%lycee_sciences-ingenieur_2.txt*0.017823713%lycee_economie-gestion_2.txt*0.017626468%lycee_arts_2.txt*0.017521432%lycee_physique-chimie_TS.txt*0.015933733%lycee_arts-creation_2.txt*0.015850788%lycee_droit_TL.txt*0.015706189%lycee_physique-chimie_lycee.txt*0.015349248%lycee_eps_T.txt*0.015216418%lycee_histoire-geo_TS-opt.txt*0.0148772355%lycee_eps_tout.txt*0.014818105%college_arts-musique_intro.txt*0.013610916%college_histoire-geo_6.txt*0.012780195%lycee_histoire-geo_2.txt*0.012253575%lycee_histoire-geo_1.txt*0.011861518%lycee_ecjs_T.txt*0.011393602%lycee_sciences-ingenieur_T.txt*0.010736804%lycee_ses_2.txt*0.010710084%lycee_histoire-geo_TES-L.txt*0.010688613%college_histoire-geo_3.txt*0.0103332205%lycee_biotechnologies_2.txt*0.0102197%college_histoire-geo_5.txt*0.010112758%lycee_histoire-des-arts_lycee.txt*0.009634108%college_exploration_tout.txt*0.00793769%lycee_ses_TES.txt*0.007827816%
lycee_ecjs_1.txt,lycee_sciences-laboratoire_2.txt*0.17478052%lycee_sante-social_2.txt*0.14328215%lycee_creation-culture-design_2.txt*0.13120615%lycee_eps_tout.txt*0.12629478%college_technologie_college.txt*0.09871686%college_arts_college.txt*0.09173339%lycee_svt_2.txt*0.08872462%lycee_svt_Tspe.txt*0.07816566%college_histoire-geo_4.txt*0.07536125%lycee_physique-chimie_2.txt*0.06338752%lycee_ecjs_2.txt*0.053957757%lycee_arts_TL.txt*0.0496796%lycee_eps_T.txt*0.043699145%lycee_ecjs_T.txt*0.037969716%college_histoire-geo_intro.txt*0.036405%lycee_litterature_2.txt*0.036014482%lycee_informatique_TS.txt*0.031291988%lycee_litterature_TL.txt*0.031080676%lycee_droit_TL.txt*0.031072633%lycee_ses_1ses.txt*0.03006316%lycee_sciences_1ES-L.txt*0.029123386%college_histoire-geo_3.txt*0.028215623%lycee_francais_2-1.txt*0.028150806%college_svt_college.txt*0.028065607%college_maths_college.txt*0.0280347%lycee_arts_2.txt*0.027223798%lycee_histoire-geo_TS-opt.txt*0.026350832%lycee_langues_1-T.txt*0.026194466%lycee_economie-gestion_2.txt*0.025772488%lycee_histoire-geo_TES-L.txt*0.025752364%lycee_litterature-etrangere_TL.txt*0.02555662%lycee_eps_lycee.txt*0.025470905%lycee_histoire-geo_1.txt*0.025031693%college_histoire-geo_6.txt*0.024830874%lycee_creation-innovation-technologiques_2.txt*0.024053685%lycee_langues_2.txt*0.023969395%lycee_arts-creation_2.txt*0.023647841%lycee_methodes-pratiques-scientifiques_2.txt*0.023438377%lycee_histoire-geo_2.txt*0.022689287%lycee_maths_2.txt*0.022024192%lycee_maths_TS.txt*0.021980047%lycee_ses_2.txt*0.02130573%college_eps_college.txt*0.021017242%lycee_sciences-ingenieur_2.txt*0.02090671%lycee_maths_1ES-L.txt*0.020550137%lycee_ses_TES.txt*0.020024152%lycee_physique-chimie_TS.txt*0.020020554%lycee_sciences_lycee.txt*0.01985854%college_histoire-geo_5.txt*0.01933815%lycee_maths_1S.txt*0.018247234%college_exploration_tout.txt*0.017576767%lycee_svt_lycee.txt*0.017518498%lycee_histoire-des-arts_lycee.txt*0.016519096%college_arts-musique_intro.txt*0.014493449%lycee_biotechnologies_2.txt*0.013759169%lycee_sciences-ingenieur_T.txt*0.013616837%lycee_physique-chimie_lycee.txt*0.011602819%
lycee_maths_1ES-L.txt,lycee_litterature-etrangere_TL.txt*0.08174582%lycee_ecjs_2.txt*0.07742519%lycee_litterature_TL.txt*0.074134246%lycee_arts-creation_2.txt*0.07058177%lycee_sante-social_2.txt*0.06752069%lycee_sciences-ingenieur_2.txt*0.06708605%lycee_creation-culture-design_2.txt*0.05269019%college_svt_college.txt*0.04693237%lycee_maths_2.txt*0.044870596%lycee_histoire-des-arts_lycee.txt*0.042326957%lycee_maths_1S.txt*0.040197413%lycee_svt_2.txt*0.039206587%lycee_maths_TS.txt*0.039140992%lycee_informatique_TS.txt*0.031883202%lycee_ses_1ses.txt*0.031610128%college_technologie_college.txt*0.02921209%lycee_sciences-laboratoire_2.txt*0.028916053%college_arts_college.txt*0.028112752%college_maths_college.txt*0.027244361%lycee_svt_Tspe.txt*0.027053256%lycee_arts_TL.txt*0.025756618%lycee_droit_TL.txt*0.023877716%lycee_litterature_2.txt*0.023136022%lycee_sciences_lycee.txt*0.022083187%lycee_creation-innovation-technologiques_2.txt*0.021739647%lycee_economie-gestion_2.txt*0.020990614%lycee_physique-chimie_2.txt*0.020625126%lycee_ecjs_1.txt*0.020550137%college_histoire-geo_4.txt*0.019241974%lycee_histoire-geo_TS-opt.txt*0.01918108%lycee_physique-chimie_lycee.txt*0.017487207%college_histoire-geo_intro.txt*0.017140929%lycee_francais_2-1.txt*0.016865691%lycee_eps_lycee.txt*0.0167858%lycee_sciences_1ES-L.txt*0.016013598%lycee_svt_lycee.txt*0.015307491%lycee_ses_TES.txt*0.01477131%lycee_physique-chimie_TS.txt*0.014418115%lycee_arts_2.txt*0.013770209%lycee_langues_2.txt*0.013183707%lycee_eps_T.txt*0.012502225%lycee_ses_2.txt*0.011695654%lycee_methodes-pratiques-scientifiques_2.txt*0.011559246%lycee_langues_1-T.txt*0.011516791%college_eps_college.txt*0.0114781195%lycee_histoire-geo_2.txt*0.0107574025%lycee_histoire-geo_1.txt*0.010726544%college_histoire-geo_6.txt*0.009082809%college_arts-musique_intro.txt*0.008904097%lycee_histoire-geo_TES-L.txt*0.008659733%lycee_sciences-ingenieur_T.txt*0.00855365%lycee_biotechnologies_2.txt*0.008529663%lycee_eps_tout.txt*0.008411598%college_histoire-geo_3.txt*0.008251103%lycee_ecjs_T.txt*0.008184429%college_histoire-geo_5.txt*0.007030281%college_exploration_tout.txt*0.0055377716%
lycee_francais_2-1.txt,lycee_creation-culture-design_2.txt*0.06676448%lycee_sante-social_2.txt*0.064107895%college_arts_college.txt*0.045640003%lycee_arts_TL.txt*0.04407876%college_maths_college.txt*0.042227343%lycee_langues_2.txt*0.035071004%lycee_svt_2.txt*0.034876376%college_histoire-geo_4.txt*0.03328955%lycee_litterature_2.txt*0.03302062%college_technologie_college.txt*0.032424845%lycee_svt_lycee.txt*0.031131733%lycee_langues_1-T.txt*0.030965468%lycee_ecjs_1.txt*0.028150806%college_histoire-geo_intro.txt*0.027889704%lycee_litterature_TL.txt*0.027579326%college_eps_college.txt*0.027541567%lycee_eps_tout.txt*0.026619047%lycee_svt_Tspe.txt*0.026304655%lycee_informatique_TS.txt*0.023680484%college_svt_college.txt*0.023480896%lycee_sciences-laboratoire_2.txt*0.023160877%lycee_ses_1ses.txt*0.022206746%lycee_arts_2.txt*0.021829948%lycee_maths_2.txt*0.02085521%lycee_maths_1S.txt*0.02078814%lycee_litterature-etrangere_TL.txt*0.01946031%lycee_methodes-pratiques-scientifiques_2.txt*0.019294366%lycee_droit_TL.txt*0.018096657%college_arts-musique_intro.txt*0.018006213%lycee_sciences_1ES-L.txt*0.017322976%lycee_eps_T.txt*0.017189454%lycee_arts-creation_2.txt*0.01688739%lycee_maths_1ES-L.txt*0.016865691%lycee_eps_lycee.txt*0.016632983%lycee_histoire-geo_2.txt*0.016345577%college_histoire-geo_6.txt*0.016298413%lycee_economie-gestion_2.txt*0.016085485%lycee_histoire-geo_1.txt*0.01589305%lycee_histoire-geo_TES-L.txt*0.015779993%lycee_creation-innovation-technologiques_2.txt*0.015772402%lycee_histoire-des-arts_lycee.txt*0.015727121%lycee_ecjs_2.txt*0.015679458%lycee_physique-chimie_2.txt*0.015184272%lycee_sciences_lycee.txt*0.01516095%lycee_histoire-geo_TS-opt.txt*0.01503851%lycee_maths_TS.txt*0.01367988%college_exploration_tout.txt*0.013676784%lycee_physique-chimie_TS.txt*0.012909289%lycee_sciences-ingenieur_2.txt*0.012489941%lycee_ses_TES.txt*0.012446056%college_histoire-geo_5.txt*0.012048624%college_histoire-geo_3.txt*0.011513951%lycee_ses_2.txt*0.011385432%lycee_ecjs_T.txt*0.010830548%lycee_biotechnologies_2.txt*0.008903352%lycee_physique-chimie_lycee.txt*0.006761565%lycee_sciences-ingenieur_T.txt*0.006427875%
lycee_creation-innovation-technologiques_2.txt,lycee_sante-social_2.txt*0.11290551%lycee_maths_TS.txt*0.11222044%lycee_histoire-geo_TS-opt.txt*0.08465756%lycee_sciences_1ES-L.txt*0.079845846%lycee_creation-culture-design_2.txt*0.06854775%lycee_ses_1ses.txt*0.060665686%lycee_maths_2.txt*0.058641613%lycee_sciences-ingenieur_2.txt*0.05646049%lycee_sciences-laboratoire_2.txt*0.04632506%lycee_economie-gestion_2.txt*0.046065897%lycee_litterature_2.txt*0.045384213%college_technologie_college.txt*0.03769237%lycee_arts_TL.txt*0.037666135%lycee_eps_tout.txt*0.03615771%lycee_droit_TL.txt*0.032992363%college_arts_college.txt*0.031966295%lycee_svt_2.txt*0.029715955%lycee_eps_T.txt*0.029518591%lycee_eps_lycee.txt*0.027154377%lycee_ecjs_2.txt*0.024651522%lycee_arts-creation_2.txt*0.02430513%lycee_sciences_lycee.txt*0.024176888%lycee_ecjs_1.txt*0.024053685%lycee_informatique_TS.txt*0.023341108%lycee_maths_1ES-L.txt*0.021739647%lycee_litterature_TL.txt*0.021674732%lycee_physique-chimie_2.txt*0.021592421%lycee_litterature-etrangere_TL.txt*0.02153903%lycee_svt_Tspe.txt*0.021303969%college_svt_college.txt*0.021101153%college_histoire-geo_4.txt*0.020256843%college_histoire-geo_intro.txt*0.020081015%college_maths_college.txt*0.019889897%lycee_arts_2.txt*0.018495712%lycee_physique-chimie_lycee.txt*0.017606644%lycee_methodes-pratiques-scientifiques_2.txt*0.01723269%lycee_biotechnologies_2.txt*0.016497219%lycee_francais_2-1.txt*0.015772402%lycee_langues_2.txt*0.015621455%lycee_physique-chimie_TS.txt*0.014928993%lycee_ses_2.txt*0.014299334%college_eps_college.txt*0.014257094%lycee_langues_1-T.txt*0.014199182%college_exploration_tout.txt*0.0135951%lycee_histoire-geo_2.txt*0.013573301%lycee_sciences-ingenieur_T.txt*0.013553484%lycee_maths_1S.txt*0.0128705455%lycee_histoire-geo_TES-L.txt*0.012358921%lycee_histoire-geo_1.txt*0.012335228%lycee_svt_lycee.txt*0.012304512%lycee_histoire-des-arts_lycee.txt*0.011716159%college_arts-musique_intro.txt*0.011471434%college_histoire-geo_6.txt*0.010343277%lycee_ecjs_T.txt*0.010208311%college_histoire-geo_3.txt*0.009187302%college_histoire-geo_5.txt*0.008635724%lycee_ses_TES.txt*0.008402913%
lycee_physique-chimie_2.txt,lycee_sante-social_2.txt*0.34104702%lycee_svt_2.txt*0.20715384%lycee_svt_Tspe.txt*0.1834353%lycee_creation-culture-design_2.txt*0.18008333%college_histoire-geo_4.txt*0.15092044%college_arts_college.txt*0.105383955%lycee_eps_tout.txt*0.071250714%college_technologie_college.txt*0.06434702%lycee_ecjs_1.txt*0.06338752%lycee_sciences-laboratoire_2.txt*0.05916806%lycee_physique-chimie_TS.txt*0.040245846%lycee_physique-chimie_lycee.txt*0.03737598%lycee_sciences_lycee.txt*0.032654416%lycee_arts_TL.txt*0.0290028%college_svt_college.txt*0.028791409%college_maths_college.txt*0.025535079%lycee_methodes-pratiques-scientifiques_2.txt*0.024323473%lycee_svt_lycee.txt*0.02427325%lycee_sciences-ingenieur_T.txt*0.023857083%lycee_arts_2.txt*0.023260452%lycee_sciences_1ES-L.txt*0.022801338%lycee_creation-innovation-technologiques_2.txt*0.021592421%lycee_langues_2.txt*0.021006161%lycee_eps_lycee.txt*0.020978104%lycee_sciences-ingenieur_2.txt*0.020916803%lycee_maths_1ES-L.txt*0.020625126%lycee_maths_1S.txt*0.020230224%lycee_informatique_TS.txt*0.020166684%lycee_eps_T.txt*0.019576382%lycee_litterature_2.txt*0.01879389%lycee_maths_TS.txt*0.0186583%lycee_biotechnologies_2.txt*0.018582452%lycee_maths_2.txt*0.018499086%college_eps_college.txt*0.01795149%lycee_histoire-geo_2.txt*0.01753391%college_histoire-geo_intro.txt*0.0175015%lycee_langues_1-T.txt*0.01738448%lycee_arts-creation_2.txt*0.01728134%lycee_economie-gestion_2.txt*0.01646947%lycee_ses_2.txt*0.016231215%lycee_litterature_TL.txt*0.016192624%lycee_ses_1ses.txt*0.016169049%lycee_litterature-etrangere_TL.txt*0.01593681%lycee_francais_2-1.txt*0.015184272%lycee_histoire-geo_1.txt*0.015029777%lycee_droit_TL.txt*0.014867885%lycee_ecjs_T.txt*0.014454679%lycee_ecjs_2.txt*0.014122838%lycee_histoire-geo_TES-L.txt*0.013980857%college_histoire-geo_6.txt*0.013923199%college_histoire-geo_3.txt*0.012475683%lycee_histoire-geo_TS-opt.txt*0.011036515%college_exploration_tout.txt*0.0106644565%college_histoire-geo_5.txt*0.010443853%college_arts-musique_intro.txt*0.009959637%lycee_histoire-des-arts_lycee.txt*0.009537454%lycee_ses_TES.txt*0.008866465%
college_histoire-geo_intro.txt,lycee_informatique_TS.txt*0.13775945%college_arts-musique_intro.txt*0.11821946%lycee_physique-chimie_lycee.txt*0.1136673%lycee_sante-social_2.txt*0.10109502%lycee_eps_lycee.txt*0.07964185%lycee_sciences_lycee.txt*0.06617141%lycee_creation-culture-design_2.txt*0.06556626%lycee_arts_TL.txt*0.058945656%college_arts_college.txt*0.05423161%lycee_svt_2.txt*0.040535025%college_histoire-geo_4.txt*0.040394906%lycee_eps_tout.txt*0.039621625%college_technologie_college.txt*0.039248005%lycee_ecjs_1.txt*0.036405%lycee_litterature_2.txt*0.03559698%lycee_histoire-geo_TS-opt.txt*0.033166006%lycee_sciences-laboratoire_2.txt*0.031932183%lycee_sciences_1ES-L.txt*0.03128256%lycee_droit_TL.txt*0.030997822%lycee_svt_Tspe.txt*0.030834787%lycee_histoire-geo_1.txt*0.029851066%lycee_ecjs_2.txt*0.028607653%lycee_francais_2-1.txt*0.027889704%lycee_litterature_TL.txt*0.027566409%lycee_arts_2.txt*0.027492221%college_svt_college.txt*0.02686288%lycee_histoire-geo_TES-L.txt*0.026829265%lycee_histoire-geo_2.txt*0.026681472%college_maths_college.txt*0.026421255%lycee_eps_T.txt*0.026387053%college_histoire-geo_6.txt*0.026176915%college_histoire-geo_3.txt*0.024517115%lycee_langues_1-T.txt*0.023248024%lycee_economie-gestion_2.txt*0.022616332%lycee_langues_2.txt*0.0222431%lycee_maths_2.txt*0.022161428%lycee_histoire-des-arts_lycee.txt*0.021563584%lycee_litterature-etrangere_TL.txt*0.021343691%lycee_arts-creation_2.txt*0.020635797%lycee_maths_TS.txt*0.020201009%lycee_creation-innovation-technologiques_2.txt*0.020081015%lycee_ses_1ses.txt*0.019445725%college_eps_college.txt*0.018984444%lycee_svt_lycee.txt*0.018509021%lycee_ecjs_T.txt*0.018418929%college_histoire-geo_5.txt*0.018306963%lycee_sciences-ingenieur_2.txt*0.017987857%lycee_physique-chimie_2.txt*0.0175015%lycee_maths_1ES-L.txt*0.017140929%college_exploration_tout.txt*0.016280632%lycee_methodes-pratiques-scientifiques_2.txt*0.015222357%lycee_physique-chimie_TS.txt*0.01453608%lycee_ses_2.txt*0.013806592%lycee_maths_1S.txt*0.013490003%lycee_sciences-ingenieur_T.txt*0.008927376%lycee_biotechnologies_2.txt*0.008856624%lycee_ses_TES.txt*0.008265384%
lycee_ses_1ses.txt,lycee_sante-social_2.txt*0.10150324%lycee_maths_TS.txt*0.09272488%lycee_histoire-geo_TS-opt.txt*0.077872336%lycee_sciences_1ES-L.txt*0.061073124%lycee_creation-innovation-technologiques_2.txt*0.060665686%lycee_economie-gestion_2.txt*0.054562826%lycee_maths_2.txt*0.054161396%lycee_creation-culture-design_2.txt*0.052674472%lycee_droit_TL.txt*0.04712104%lycee_svt_2.txt*0.043248728%lycee_informatique_TS.txt*0.04041786%lycee_litterature_2.txt*0.03962134%lycee_ses_TES.txt*0.037149973%lycee_arts_TL.txt*0.03627854%lycee_maths_1ES-L.txt*0.031610128%college_technologie_college.txt*0.031163078%college_arts_college.txt*0.030392734%lycee_ecjs_1.txt*0.03006316%lycee_litterature_TL.txt*0.029113134%lycee_svt_Tspe.txt*0.028708842%lycee_ecjs_2.txt*0.02780736%lycee_eps_tout.txt*0.025772236%lycee_sciences-ingenieur_2.txt*0.02575641%lycee_litterature-etrangere_TL.txt*0.025463277%college_histoire-geo_4.txt*0.023887388%college_svt_college.txt*0.022393644%lycee_sciences_lycee.txt*0.022381023%lycee_maths_1S.txt*0.022333492%college_maths_college.txt*0.022313524%lycee_francais_2-1.txt*0.022206746%lycee_sciences-laboratoire_2.txt*0.021305887%lycee_eps_T.txt*0.020739382%lycee_eps_lycee.txt*0.020056903%lycee_ses_2.txt*0.019605305%college_histoire-geo_intro.txt*0.019445725%lycee_arts-creation_2.txt*0.018802052%lycee_arts_2.txt*0.0170294%lycee_physique-chimie_2.txt*0.016169049%lycee_svt_lycee.txt*0.01599638%lycee_langues_1-T.txt*0.01530801%lycee_langues_2.txt*0.01484567%lycee_ecjs_T.txt*0.013388776%lycee_histoire-des-arts_lycee.txt*0.013001609%lycee_histoire-geo_2.txt*0.012875738%lycee_physique-chimie_TS.txt*0.012294389%lycee_histoire-geo_1.txt*0.011795264%college_histoire-geo_6.txt*0.011505519%college_eps_college.txt*0.011274369%lycee_methodes-pratiques-scientifiques_2.txt*0.011179124%lycee_physique-chimie_lycee.txt*0.010723074%lycee_histoire-geo_TES-L.txt*0.010569393%college_histoire-geo_3.txt*0.010088132%college_arts-musique_intro.txt*0.00942793%lycee_biotechnologies_2.txt*0.009108836%college_exploration_tout.txt*0.008071965%lycee_sciences-ingenieur_T.txt*0.007846662%college_histoire-geo_5.txt*0.00781961%
lycee_svt_Tspe.txt,lycee_sante-social_2.txt*0.43426338%lycee_svt_2.txt*0.26593724%lycee_creation-culture-design_2.txt*0.21585129%college_histoire-geo_4.txt*0.19270752%lycee_physique-chimie_2.txt*0.1834353%college_arts_college.txt*0.12235171%lycee_eps_tout.txt*0.10369971%lycee_ecjs_1.txt*0.07816566%college_technologie_college.txt*0.07323422%lycee_sciences-laboratoire_2.txt*0.059900172%lycee_arts_TL.txt*0.042718474%lycee_svt_lycee.txt*0.042275336%college_svt_college.txt*0.04037964%lycee_physique-chimie_TS.txt*0.035228837%lycee_sciences_lycee.txt*0.034523338%lycee_informatique_TS.txt*0.03230791%college_maths_college.txt*0.031871825%lycee_eps_T.txt*0.031357165%lycee_maths_TS.txt*0.031098302%college_histoire-geo_intro.txt*0.030834787%lycee_droit_TL.txt*0.029799972%lycee_langues_2.txt*0.029166527%lycee_ses_1ses.txt*0.028708842%lycee_arts_2.txt*0.028092759%lycee_sciences_1ES-L.txt*0.02741184%lycee_maths_1ES-L.txt*0.027053256%lycee_litterature_2.txt*0.026770044%lycee_litterature_TL.txt*0.026525121%lycee_histoire-geo_2.txt*0.026392113%lycee_francais_2-1.txt*0.026304655%lycee_ecjs_T.txt*0.025671456%lycee_ecjs_2.txt*0.02564455%lycee_economie-gestion_2.txt*0.025304321%lycee_methodes-pratiques-scientifiques_2.txt*0.025151853%lycee_langues_1-T.txt*0.025044966%college_histoire-geo_6.txt*0.024757467%lycee_histoire-geo_1.txt*0.024438893%lycee_maths_1S.txt*0.024153175%lycee_ses_TES.txt*0.023194415%lycee_histoire-geo_TES-L.txt*0.02277516%lycee_arts-creation_2.txt*0.02276801%lycee_eps_lycee.txt*0.022213891%college_histoire-geo_5.txt*0.022009272%lycee_sciences-ingenieur_2.txt*0.02172685%lycee_litterature-etrangere_TL.txt*0.021692263%lycee_ses_2.txt*0.021409502%lycee_creation-innovation-technologiques_2.txt*0.021303969%college_histoire-geo_3.txt*0.02128476%lycee_maths_2.txt*0.021059105%lycee_sciences-ingenieur_T.txt*0.020985669%college_eps_college.txt*0.020733405%lycee_histoire-geo_TS-opt.txt*0.019606704%lycee_physique-chimie_lycee.txt*0.01913877%lycee_biotechnologies_2.txt*0.018661305%college_arts-musique_intro.txt*0.015958937%lycee_histoire-des-arts_lycee.txt*0.015653826%college_exploration_tout.txt*0.014669241%
lycee_langues_1-T.txt,college_eps_college.txt*0.10612423%lycee_maths_1S.txt*0.092841715%lycee_sante-social_2.txt*0.070492946%lycee_langues_2.txt*0.057058476%lycee_eps_tout.txt*0.04935122%lycee_creation-culture-design_2.txt*0.0480734%lycee_svt_lycee.txt*0.038188994%lycee_arts_TL.txt*0.037023094%lycee_arts_2.txt*0.0357312%college_arts_college.txt*0.035536002%college_maths_college.txt*0.035510723%lycee_svt_2.txt*0.032165993%lycee_francais_2-1.txt*0.030965468%college_technologie_college.txt*0.02749684%lycee_sciences-laboratoire_2.txt*0.027011758%lycee_ecjs_1.txt*0.026194466%lycee_eps_lycee.txt*0.025791816%lycee_methodes-pratiques-scientifiques_2.txt*0.025609665%lycee_litterature-etrangere_TL.txt*0.02537077%lycee_svt_Tspe.txt*0.025044966%lycee_eps_T.txt*0.024558855%college_histoire-geo_intro.txt*0.023248024%college_histoire-geo_4.txt*0.022095952%lycee_litterature_2.txt*0.021985263%lycee_sciences_1ES-L.txt*0.020671712%lycee_informatique_TS.txt*0.020522235%college_svt_college.txt*0.017947964%lycee_physique-chimie_2.txt*0.01738448%lycee_histoire-geo_TS-opt.txt*0.016960474%lycee_litterature_TL.txt*0.016441535%college_exploration_tout.txt*0.01630141%lycee_ses_1ses.txt*0.01530801%lycee_arts-creation_2.txt*0.014940438%lycee_histoire-des-arts_lycee.txt*0.014840594%college_arts-musique_intro.txt*0.014478184%lycee_droit_TL.txt*0.014350213%lycee_creation-innovation-technologiques_2.txt*0.014199182%lycee_sciences_lycee.txt*0.014024236%lycee_histoire-geo_1.txt*0.013938207%lycee_economie-gestion_2.txt*0.013691601%lycee_histoire-geo_TES-L.txt*0.013324267%lycee_ecjs_T.txt*0.012919572%lycee_histoire-geo_2.txt*0.0128601715%lycee_ecjs_2.txt*0.012182807%lycee_maths_2.txt*0.01206675%lycee_maths_1ES-L.txt*0.011516791%lycee_physique-chimie_TS.txt*0.011349022%lycee_sciences-ingenieur_2.txt*0.011013336%lycee_maths_TS.txt*0.010608318%college_histoire-geo_6.txt*0.010598844%lycee_ses_2.txt*0.009754459%college_histoire-geo_3.txt*0.009551919%lycee_ses_TES.txt*0.008869002%lycee_biotechnologies_2.txt*0.008464916%college_histoire-geo_5.txt*0.00768404%lycee_sciences-ingenieur_T.txt*0.0068560033%lycee_physique-chimie_lycee.txt*0.006585893%
lycee_methodes-pratiques-scientifiques_2.txt,lycee_svt_lycee.txt*0.117243506%lycee_sante-social_2.txt*0.08174804%lycee_langues_2.txt*0.0739552%lycee_creation-culture-design_2.txt*0.05649979%lycee_sciences-laboratoire_2.txt*0.038348038%lycee_svt_2.txt*0.03507465%college_arts_college.txt*0.02998195%lycee_sciences_lycee.txt*0.028598845%college_technologie_college.txt*0.027579965%college_maths_college.txt*0.027446467%lycee_arts_TL.txt*0.027429515%lycee_langues_1-T.txt*0.025609665%lycee_svt_Tspe.txt*0.025151853%lycee_physique-chimie_2.txt*0.024323473%lycee_ecjs_1.txt*0.023438377%college_eps_college.txt*0.023322292%lycee_litterature_2.txt*0.022356454%lycee_francais_2-1.txt*0.019294366%lycee_arts_2.txt*0.018925231%college_histoire-geo_4.txt*0.018532982%college_svt_college.txt*0.018156905%lycee_eps_tout.txt*0.017849002%lycee_economie-gestion_2.txt*0.017748408%lycee_eps_lycee.txt*0.01758871%lycee_creation-innovation-technologiques_2.txt*0.01723269%lycee_sciences_1ES-L.txt*0.017074648%lycee_arts-creation_2.txt*0.016890481%lycee_eps_T.txt*0.016629405%lycee_maths_1S.txt*0.0165671%lycee_sciences-ingenieur_2.txt*0.015696168%college_histoire-geo_intro.txt*0.015222357%lycee_informatique_TS.txt*0.015099403%lycee_biotechnologies_2.txt*0.015044526%lycee_physique-chimie_lycee.txt*0.014810014%lycee_physique-chimie_TS.txt*0.014434772%lycee_histoire-geo_2.txt*0.014258183%lycee_ses_2.txt*0.013573697%lycee_histoire-geo_TES-L.txt*0.012565506%lycee_maths_1ES-L.txt*0.011559246%lycee_litterature_TL.txt*0.011350167%lycee_ses_1ses.txt*0.011179124%college_arts-musique_intro.txt*0.01112532%lycee_maths_TS.txt*0.010966726%lycee_ecjs_T.txt*0.010644499%lycee_maths_2.txt*0.010602454%college_histoire-geo_6.txt*0.010542019%lycee_droit_TL.txt*0.01042227%lycee_ecjs_2.txt*0.010393752%lycee_sciences-ingenieur_T.txt*0.010275853%lycee_histoire-des-arts_lycee.txt*0.009937333%lycee_histoire-geo_1.txt*0.009864731%lycee_histoire-geo_TS-opt.txt*0.008606031%college_histoire-geo_3.txt*0.008571444%college_histoire-geo_5.txt*0.007948546%college_exploration_tout.txt*0.00777112%lycee_litterature-etrangere_TL.txt*0.0074738846%lycee_ses_TES.txt*0.0063656894%
